seed,vehicle,a,b,s0,T,v0,ov_width,ov_center,ov_k,dv_k
61,12,1.364314016073434,1.8887682367158314,2.0578076579396134,0.9472606768547457,28.75108780937678,6.506308536350353,18.580009115605883,0.09159338283306231,0.48479892906991273
61,13,1.2358985109278144,1.9926504492126615,1.8276466435136358,1.0044732424236509,31.331087576719217,5.44314626375633,17.950088218890272,0.08272020688370499,0.6075860028125463
61,14,1.2424994540173913,1.9168408497843512,2.193509243729646,0.9058316942015615,27.400434407802145,5.924648849254176,18.79325042331617,0.08519306167817808,0.5201877916800166
61,15,1.3647021593800004,1.9389978122033302,2.0291925815032488,0.9043657433832122,27.08193656701284,6.235620457928858,19.41900266794213,0.0834739961279627,0.5562394580765699
61,16,1.3002391240455922,1.8071324521091607,2.176004619282732,0.8257847511159178,25.252878143996575,6.120270764171323,19.073766755527917,0.0871253440500259,0.5184187015209352
61,17,1.124548628066187,1.7786863383736549,2.194082207061016,0.8491866646790126,25.793453518928864,6.1667014040408255,18.20213755213896,0.0858323507832175,0.5978131890124011
61,18,1.1083470276494487,1.8499649268374718,1.7924188072786666,0.8543354239223314,25.452950731528457,6.4974226975413245,16.15511001234519,0.08297578534232898,0.5486780732177827
61,19,1.3160100380361073,1.8264644325221158,1.8221295455309552,0.8652766577280023,25.734296446478808,6.4737892270223805,16.067827791742246,0.09750205142118881,0.6145129143656335
61,20,1.3135466004308716,1.923493970115184,2.2373638342091264,0.9097973300881347,27.614813914893304,6.141343106523176,17.741030501419473,0.08194303744321373,0.5138417550124624
61,21,1.1119619522051747,2.224807178296677,1.8695552334475114,0.9546206395390289,28.66000113575791,6.341443931008757,16.473080203512126,0.09731035323487679,0.5839108118999868
61,22,1.2398025941758204,1.8192792185750322,2.0081885108583646,0.883541542111566,26.43454358774175,5.320310396911904,18.085737403315104,0.09145755067567594,0.5151438633037912
61,23,1.210218473535289,2.0801926988417807,1.8425381325948855,0.8273747990501829,24.950521069605298,6.291575636570958,20.01138318808356,0.09032016731596569,0.5630059819157389
61,24,1.2797668944951885,2.0349433824845105,2.0922687315378856,0.8210676015896058,25.071605000727704,6.694979959611233,19.89947500091838,0.09313855067799821,0.5911317703021239
61,25,1.3174060017690743,2.109703589656104,1.9723666322886642,0.8245710012403937,25.022329131140744,6.695807573356204,17.75415974390115,0.08461353766682739,0.6123035177331514
61,26,1.1575962008813674,1.9733702255038263,1.8677140083348933,0.797843793421018,24.440565056529636,5.6606527803362185,16.449297587961357,0.08672473120348265,0.5543989493848769
61,27,1.2584656768775262,1.989566244719665,1.9847368896631534,0.8717960497980555,26.09220272590483,6.327266222775849,19.750610515130994,0.09279348909493852,0.4953297802576453
61,28,1.1874329298744746,1.8777736840805865,2.1803842042797967,1.0059700082954497,32.89386255025432,6.38622024764741,17.472191480753033,0.09865460846906225,0.5079291148391206
61,29,1.141847358426315,1.8205140153616477,1.956817918602172,0.9861890870592851,30.539276095011427,5.840758580924398,17.52932219234249,0.098225445378352,0.5908716306553767
61,30,1.3867944323320351,2.1587477663496752,1.9108213070304825,0.8140182123585274,24.7632879846855,5.861142355068654,17.6275932063944,0.08521572585454387,0.5566318353738431
61,31,1.2815132286681175,2.076421374858047,2.1774392424464395,0.9556120269648731,29.43612597073821,5.787185554993458,17.836928848212477,0.09960187529177526,0.5536518008096843
61,32,1.3730846552086937,1.924516003925984,1.8613088949175962,0.9598855745637237,28.87800429076669,5.538582807847687,15.912606461463234,0.09451661541655303,0.5983450243388082
61,33,1.2373494901037856,2.1545457865433186,1.9200759085080399,0.8615237104384678,25.761189568197178,5.578604695143275,16.78526235053468,0.09096262220489569,0.5365315765931861
61,34,1.1130448552432042,2.1410464952399875,2.1453968585090197,0.8374902577567032,25.470577801970844,5.976477316518874,16.268725051445944,0.08446118024968984,0.5255290232777657
61,35,1.1379687606860962,1.987956770137745,2.137030591194788,0.9206604093800743,27.82760617792286,5.8323814611003915,17.988410863289225,0.09787236481027098,0.559585029569544
61,36,1.2003707765597584,1.96846708467325,1.9581012610629032,0.814554830017095,24.816977854268952,6.64934449432558,19.62599675662528,0.08012373470471965,0.6122808335683422
61,37,1.2343567337208003,1.8177506520780227,2.013790662847196,0.831971705340024,25.213008302640773,5.782357910177458,18.127098065189216,0.09509299412580324,0.6098969399600472
61,38,1.2277918471757874,2.2297387381790563,2.2258646474928603,0.9680505293782482,30.253854663347525,5.79645111613785,16.656680862659417,0.08165979762809832,0.5041661380894098
61,39,1.264689708445794,2.070087020798046,1.9254479865995182,0.8142924347961034,24.781815551916136,5.415530384729621,16.992028837736967,0.08627025273413433,0.5439538386661135
61,40,1.3309074194724273,1.8577790399865965,2.0207341696176147,0.9721194746857356,29.898264126711172,6.541287637461884,19.878915955473133,0.09934941494306535,0.5488869553997137
79,1,1.2404202277844345,1.8621455522313162,2.1017847571377235,0.9654444833140753,29.754281209669468,6.5458159287887225,18.46985652290975,0.08414882641859786,0.5916541576633187
79,2,1.2502347576926698,1.8411165990302254,1.8787338073763111,0.9062865300936622,26.907148820181305,6.131863990921157,17.628812104540227,0.0885231938603761,0.5061550791169785
79,3,1.1447534496356324,1.9721509407940374,2.0720060040029673,0.9360257318413827,28.300445576419836,5.614486812544904,17.217404038345325,0.09706996431181948,0.5450394085195931
79,4,1.3460833807458243,2.2035843550582914,2.150439188060736,0.887391873569067,26.747436041220094,6.353134640322701,16.760329038178448,0.09339212010204424,0.5118279530474487
79,5,1.1964092094828913,2.139478722247615,2.094392803250967,0.963837983631676,29.648267094683227,5.543499309718285,17.479105533964646,0.09437076034962559,0.6137687290424936
79,6,1.333752199132224,1.9146629665429076,2.066082254165837,0.9075751010544235,27.245485322192973,6.223524845291326,16.219320099171007,0.09151783311013234,0.537904381904339
79,7,1.344524092363767,1.7622006033089008,2.1919930949106057,0.8344608263981055,25.455229878586728,5.703667448398411,17.267758140542277,0.08280737982698803,0.49135176486115784
79,8,1.1044406831844122,2.0903487212883687,1.988570060096377,0.967340413686248,29.55407810394534,5.987974493971579,16.661080394995277,0.08500094610623626,0.5353093810983178
79,9,1.1682739185097888,2.069253816328692,1.8525159137135399,0.9240014756402356,27.438714683542813,5.3873139826059,18.458050344636963,0.08991243471160462,0.613913210959108
79,10,1.3135194726248902,1.9520221213214646,1.9994446003127408,0.8212129193536886,24.983138678579213,5.9119397891937915,16.2933614589429,0.09417998884431847,0.5586040783468528
79,11,1.3463338686499422,1.762036416091479,1.762416663090809,0.8764874844709273,25.931522128860276,5.565554360691771,16.364705458516813,0.09289488454172494,0.529180408943604
79,12,1.3379976426923874,2.0360843154065007,2.1199979893867176,0.8175960167563311,25.03032764280149,5.286114705078965,16.18616809919521,0.09551689481173829,0.5533713847248145
79,13,1.2485647956794022,1.867419658942288,1.9326870211538676,0.8506034529857879,25.525399769036117,6.0196168928612455,16.521116983875526,0.09178309104806454,0.5008034891639127
79,14,1.268172408631013,2.170996164174009,1.7730032063139725,0.8166792259029437,24.686322521778326,6.32027429606252,16.726388825305257,0.0814655298027004,0.49303514601761794
79,15,1.2544792309941486,2.1432917751659195,1.8986938200991574,0.803535246163362,24.564745903414458,5.5011370418303835,17.263711505305697,0.09561098167857747,0.6117871032385512
79,16,1.1861039986201545,2.1117954042875273,2.101036417121361,0.976438500604771,30.382779792704902,5.796351945253092,18.711275011373715,0.10072722389066542,0.5766937136681579
79,17,1.1564269391915865,2.184395737822686,2.0564345830169595,0.9251260040844359,27.843848971975767,5.286528718695935,16.19742201841133,0.08628750515032503,0.5662902476254602
79,18,1.2023016907217434,2.030766898541592,2.142495156571895,1.0051322661957383,32.6443857962965,5.3134317906479875,17.983566594015247,0.09844954994601658,0.48717929960202244
79,19,1.1798928003737335,2.07457720335044,1.874951268958869,1.0051656663154882,31.554869874567885,5.29468668017282,19.563648682353552,0.08885173567888052,0.54638733401741
79,20,1.160842645815496,1.7887567510167686,2.2142692804502393,0.9884574471499341,31.57412645536725,5.3903181582450115,17.598608670991315,0.08821990675428415,0.48765268074965507
79,21,1.2223002722179535,2.1463914358262155,2.0181636224431236,0.9931803081488318,31.205581978901378,6.4776426161007326,16.596467587730363,0.09966060422901957,0.6076575638671675
79,22,1.256373367381228,2.136964729158313,1.9451159362135273,0.8768662372535841,26.171654129555822,5.418249973509338,18.050558477908478,0.10049983344448692,0.5909159439481843
79,23,1.1025358610805303,2.2190978763894385,2.058023463318194,0.9534413429098302,29.036034117973255,6.573391072653623,16.188728895715872,0.08312505983654646,0.6139460997835992
79,24,1.3889433059765133,1.9875022931811823,2.062230402834683,0.8457202826237296,25.561059475096663,6.0846979428474235,18.96490712356639,0.09678612570987312,0.5662719124386607
79,25,1.3581422835530408,2.1087992940945273,2.0716328049089845,0.8269235441895668,25.168791679462355,5.398833481582441,18.546437699731605,0.07943070333853278,0.48861543354549314
79,26,1.3370074453261567,2.086392139414176,2.0481803106031613,0.7947153547463862,24.541352268180322,6.654332136038792,17.222899707804743,0.09484850762314442,0.5574640414482998
79,27,1.3256431302664105,2.080823181684873,2.0924872190399793,0.9980320882443366,31.840988061534606,5.373824974655977,18.23799931548089,0.10011527104095617,0.6089068593239148
79,28,1.381754708269274,1.7854421501196789,2.2289309413796654,0.9570703946038658,29.64610637592687,5.530262578182274,19.44382822290996,0.08688849435489086,0.5307642644402619
79,29,1.3952670436664563,2.0522016556774436,1.8980058727494247,1.0027563504291512,31.46186208030225,6.0667651389328,16.067656569564008,0.09566413342221652,0.48637840850750896
79,30,1.125520801270527,1.9201929305370273,1.9828897343798881,0.9024877767049415,26.95048989224664,6.400884605166025,15.993367285456868,0.08077376224935995,0.6025155775249956
79,31,1.259793893784814,2.2096757167946475,2.1635955970592167,0.8193962876740007,25.109497997209704,5.911354463497785,17.07421738518963,0.08800810983121843,0.5757011990578893
79,32,1.3267555635465265,1.7642467632619423,1.8863697026047435,0.9759760372164701,29.741337068835477,6.115976338859344,18.52602389712955,0.08150070993915368,0.5780322008786355
79,33,1.1931013864547593,2.205293199034379,1.9306609397043715,0.9195118716653734,27.418773988144522,5.61097330630966,19.29993954513558,0.09913995467988218,0.6013260494057161
79,34,1.307530578089913,1.8633112960461709,2.011835362621851,0.9378518325066858,28.252249844984988,5.887581544162176,18.29928463901365,0.09535910242253562,0.49949055466492714
79,35,1.1586057499686697,2.0193617755171873,1.9968907570956889,0.9362625234737935,28.158363424071233,5.60864832476069,18.59737806376724,0.08410335050240789,0.6009193835721406
79,36,1.3562603405285323,1.9990271593761173,1.825653450342295,0.8285651912620461,24.95720582065754,5.795426724209756,18.086498475669913,0.08194646046148624,0.6026521994072891
79,37,1.2314263352917867,2.0741018413430226,2.157110884751524,0.8560878430842188,25.91523207126575,5.957588024799861,18.025654836888005,0.08133038376645318,0.607127871762218
79,38,1.2903741932913166,2.12775075732146,1.9936426059784633,0.9798302282181913,30.26387295087649,6.143787538543677,19.95770670177179,0.08375541776115078,0.4874339002720842
79,39,1.1837118649038338,2.1639910896201253,2.1988265086631644,0.8426448567170132,25.646286757822505,5.801521105925758,17.80629560567524,0.09360355619483754,0.5385458224489572
79,40,1.302559507991886,1.8916933556809274,1.8791456776859745,0.8158276997260443,24.76743885192536,5.696984233795672,16.393474269115558,0.0830228811871149,0.514069192929344
97,1,1.391070755582099,1.8493979911113159,1.849574965549821,0.9267894494718454,27.530210140192086,6.120723806691117,19.371889263056936,0.0865373844998233,0.563344344640161
97,2,1.2341461355784535,2.0789245935712954,2.1217628840676235,0.8521982047029286,25.77911821855463,5.731984830882512,18.939283915433457,0.0818794561943709,0.5819291423037877
97,3,1.1853743027085895,1.998648434239114,1.8260805069144166,0.8520195924579935,25.439127029025045,5.742775829383666,17.121001295290114,0.09858505994876757,0.5905492400144848
97,4,1.3313649764029263,1.840438311446206,2.002886839567033,0.8308078034921116,25.177917789297343,6.347552648399162,19.41801375026027,0.08048860632283247,0.5725615004708662
97,5,1.1896830896707333,2.200501919378532,2.198189666192383,0.9345101753408457,28.5007259828483,5.725015570363643,19.195317773763097,0.0831980373415632,0.5267337105541866
97,6,1.3929005224685853,1.8864778000889686,1.972104253102037,0.936813755966767,28.13104988322481,5.658480940598417,16.832153347488287,0.09799603394437965,0.5790899725433667
97,7,1.3787455925293206,2.1236392920170175,1.8776034995208288,0.9435650792104177,28.21191722322668,6.153127363663235,18.29815864929576,0.09661138940728936,0.5651270094098169
97,8,1.1614022197216773,2.183394236963347,1.8755627575256903,0.860985881476664,25.696539548793684,5.773710918891175,17.54081909193992,0.09550813254482643,0.5385325713753957
97,9,1.2035430551664859,1.8811711971385352,1.9144802546820496,0.8874171812225832,26.412280264143217,5.788091892977345,18.771938747517662,0.09794056590843898,0.5150501762295991
97,10,1.1637200149616094,2.170933573334332,2.0994425841217055,1.007717807542273,32.68324656553836,6.150585696571957,16.16663908926273,0.09399544863718337,0.564978898789826
97,11,1.1896580320753911,1.80255230504246,2.0140353602988967,0.9504095006543042,28.794259935494587,6.190246538955423,16.97992797117289,0.09877509924323198,0.5952636177710233
97,12,1.2030951302082507,1.9707556928657395,1.771170319319938,0.9942532588195837,30.463661318331567,5.520873266373242,17.745211610807495,0.09266251800480538,0.4883620973462276
97,13,1.372988665640198,2.197894990240656,2.1197139713971063,0.8737710494546177,26.320428674258686,5.877076706424703,19.474878112371982,0.0902502111718808,0.5334754043148774
97,14,1.1406925386466538,2.239527799761562,1.8532865721491192,0.8682807973451575,25.84254512449967,6.086029281151411,17.522292269728787,0.08990045277762211,0.611654022344637
97,15,1.1584439173387475,2.215572240007604,2.19818250871471,0.8121035551999201,24.99927296364638,6.2974928177937475,16.53304265212813,0.10009468602667279,0.4933498514255276
97,16,1.1482426741003389,2.0120833992168965,2.08830375424721,0.886003537327776,26.616485721732467,5.937032497098109,19.916300588471863,0.08129961903509471,0.5422381346762181
97,17,1.133646929776682,2.062359740072707,1.94237826066985,0.9739189759888608,29.781666111493678,5.823051539664718,17.427079597457585,0.0916467865655059,0.609738372682225
97,18,1.2245453966390083,1.888511970490984,1.8697698981876967,0.8184415258730022,24.8071137151944,5.4781115717931455,19.347475662844907,0.08792956506761851,0.5307141724769588
97,19,1.190417682019764,1.915147356248563,2.2339900758476103,0.9910179609032256,31.845768586685452,6.645037973245177,19.02313136790641,0.10055641285619052,0.5894172502433374
97,20,1.140982959584636,2.001666905811777,2.0619192974920546,0.9622351849362258,29.47955384427465,5.5450147623865575,15.99050703415711,0.09465353639447882,0.5693685494777124
97,21,1.329618536567923,1.8054622916947072,1.9103806116824338,1.0018959598486392,31.444144272610334,6.219851100668144,18.044304895279073,0.10022519516927315,0.572510254519262
97,22,1.2807615401717451,1.7841022496460948,1.9129585588606206,1.0047326272221226,31.66537732314283,6.230006555540582,17.849581128928943,0.09685642037307228,0.5394493277514125
97,23,1.285057632384801,1.9308241724980941,2.1127535679182166,0.8617821428005052,26.00109772002036,5.415681661993623,16.53455780334117,0.07935027958743468,0.5467524456628063
97,24,1.300034538858161,1.8537298054960083,2.2126147335549833,0.8447747871079638,25.711458297565787,6.202321210123778,17.050468624537146,0.08742747036445217,0.5498468723535582
97,25,1.3222560085887904,1.8026157782436731,2.091621477347196,0.9726804648862203,30.131601997655526,5.920231837691908,19.36606396230944,0.08826251268452262,0.5946027668282517
97,26,1.2217107783413041,2.194185858830809,1.7726114036192986,0.8034310409905531,24.454626987748895,5.623103291869012,19.819762240350776,0.09991732510081058,0.592414420587815
97,27,1.1524207133562445,1.9950784632029837,2.1776677319613182,0.8710714385812551,26.32575182079938,6.376061371796004,16.968173176496595,0.08722948373412408,0.5322516900961141
97,28,1.1517469050601747,2.148951024644266,1.8892278729227312,0.9747749776114498,29.684445702275468,5.932766031782812,17.742488743652988,0.09565242091644917,0.5565650830424528
97,29,1.1988883148814427,1.8084088236814255,1.9595038407377068,0.9048893893168878,26.98873342925677,6.506237919488067,20.1429909302725,0.09002403406785822,0.5170521719293486
97,30,1.2912205818576634,1.9733864928653324,2.00189125251446,0.9930871839994464,31.14222452840232,5.957275833739213,16.741783448318074,0.09522091848690294,0.5679819410009773
97,31,1.3822838314082573,1.9421324491970668,2.2392413791727934,1.0010754074339583,32.71462284043143,5.4576954941691485,18.604336415858775,0.09187375761502202,0.5907860485377914
97,32,1.1804467032165664,2.0604701225335664,1.9663419075952504,0.9777900385607581,30.06497650231206,5.817820960193891,17.87390519236574,0.08574194264304168,0.6026462404814179
97,33,1.1255156698213455,1.8691590339693018,2.0445111475107556,0.8222682528019601,25.048049393004128,5.369331154405359,19.444865374623017,0.08448772767337474,0.5049709657362207
97,34,1.398906370056983,1.813902975078282,1.914587960682235,0.8341377222753033,25.15579977275315,5.307612548529519,19.727686579973245,0.09688686385072191,0.5626847605626681
97,35,1.1020748616345046,1.922150601411617,1.785237804011832,0.9235654371755349,27.310089710052434,6.372861165287069,20.04902121564857,0.09506587055456923,0.5820828359975067
97,36,1.3809633967560093,2.018208854882907,1.9352787633071447,0.8348827067300846,25.1921397942746,6.685332892046581,18.16815973937272,0.08402982945981681,0.5675623950722469
97,37,1.2088951880334744,1.863100353684856,1.7609391974051845,0.8223200608867112,24.778163705900393,5.672428010351538,20.0221988089786,0.08008841030711232,0.5402500740391524
97,38,1.3463362310309437,2.1673303205244,2.0175927330999603,0.8786524473240599,26.314398837081338,5.399585520232526,18.75579004858128,0.09581680314335295,0.5635170307713268
97,39,1.1380719098608123,2.0488994537916487,2.094499120173807,0.9974709247118414,31.8050266563348,6.085300572148083,18.29066829794228,0.089437707434298,0.5486769660812303
97,40,1.2249312262333178,2.1942374783501983,2.0921249402198487,0.8716192209554297,26.226599371993185,6.243731226286938,16.536101794461597,0.09142252656922632,0.5534127090580996
113,1,1.122171079652678,1.904361007093314,1.803813568857398,0.8865111940042859,26.239140840065506,5.3537462718092845,15.938832688122375,0.08431456123541836,0.5504277945893199
113,2,1.3684795288095872,1.8909749453257068,1.932803857588515,0.8121481452225044,24.749143864539775,5.97455177309549,16.722516529778453,0.09758264121791008,0.5599291230936655
113,3,1.2309480642735824,1.7631102776194374,1.801208207020209,0.977530753141459,29.597170024464347,6.156810918165403,20.04662078980492,0.096082709856663,0.49464823884087955
113,4,1.1383033202700537,2.0470464581553394,1.9930316271599422,0.9597235103577013,29.18152416001607,5.365005538690727,16.357405491756236,0.09292370437731177,0.4862596850724999
113,5,1.27275736232748,2.1412884230754416,1.8782101831348004,0.9417585750275208,28.14096068817753,6.537264896493576,19.80391446449251,0.08353226386368555,0.5848908343885851
113,6,1.3521412759188718,2.0473381125598045,2.084641166443252,0.9359909478557257,28.32495600772309,6.240604354333316,16.26582099518485,0.09275546818887653,0.5021670048630759
113,7,1.2305361653465396,2.055193612479431,2.155666607056426,0.9815376133574203,30.880020962053866,5.997548579405922,17.58034361711452,0.0998357570466227,0.5113463376481846
113,8,1.3087731681139756,2.1776507695810667,1.8456998808247704,0.8301808341556505,25.008136203612025,5.754196124349508,19.519467587375715,0.08499113508009898,0.5844950638464373
113,9,1.3053914290782387,2.1101536105610874,1.7695989431944128,0.8912945242404084,26.320904711129245,6.096994336903591,15.842495906508061,0.07975100756798514,0.49322045620899396
113,10,1.3101945096571368,2.1272776552408854,2.111950600006369,0.9961809225195306,31.772621240857553,6.308513043882581,17.21186600602358,0.08232033814302415,0.4950550422482479
113,11,1.3339082788469447,2.2309644694744044,2.087157725633584,0.9601593950309578,29.437825944605635,5.339381526439935,19.38256002237767,0.10017473665229207,0.577275631374241
113,12,1.292824810479452,2.0102520236255144,2.1435560788567494,0.9753190330894846,30.44427830000403,6.645764585066312,18.38040183974297,0.08228909283995228,0.5593663456807216
113,13,1.3883078503981607,2.016716518852022,1.8614714076428294,0.9934021091737041,30.694230092636705,6.552371840268899,16.720025152871973,0.08847459071640972,0.5957481957346176
113,14,1.1325394655777565,1.7998325722788293,2.2316422395212103,0.9935230920565025,32.03592968723624,5.430436995002166,16.63268337578114,0.09891290369579135,0.6104921420264897
113,15,1.3388319017239843,1.76914794933944,1.9775066081379127,0.9577218910312475,29.048098920519028,6.672745582163718,19.087649868451095,0.0882666660034149,0.5631599303079685
113,16,1.3497740248536032,1.8868058758936854,2.0680777372183083,0.9205808091344109,27.69810533712407,5.935935880817705,17.979509955462476,0.081947701619312,0.5465031897051228
113,17,1.1798025088619082,2.1299466867925134,1.9230806893442063,0.9756293643809191,29.822415949299003,5.562912230238991,19.37745905152685,0.09723657951693032,0.5229429418875818
113,18,1.3510056167040294,2.2254272043790864,2.048133650113202,0.9397854241166153,28.406663927171998,5.903508690229697,18.798680314724816,0.08200044734341855,0.49679852835935345
113,19,1.259638071966354,1.9110702560562518,2.1716369609882546,0.8076007432688131,24.887001657318443,6.687212451484536,19.550722678679225,0.0939565175614927,0.48551713668414714
113,20,1.255072269234754,1.9992672578080597,1.77761696283144,0.7935449126414396,24.29500093966585,6.314747460957774,19.034615049077118,0.0885955232081472,0.5925411125876269
113,21,1.1295763137613553,1.8575565462608308,1.9637760435912008,0.9620037658132272,29.221445364090698,6.0685123801570064,16.535515152811556,0.08007198504931519,0.5174551447942398
113,22,1.3756606983581303,2.0884286767626765,2.0600719521546464,0.7921596099839371,24.507516750376436,6.652614928507237,15.9954592280882,0.0830023563480606,0.5976592927622127
113,23,1.2999975475290027,2.1617829448112533,2.031674953790415,0.8041235774185155,24.693136299789206,5.839642569521528,16.227930821145343,0.09556129215246165,0.5310429704116271
113,24,1.152433843537619,2.13133794334171,1.953521016198149,1.002958793161981,31.68474131272173,5.863329606565148,16.994425594353196,0.09429053112004426,0.6153448121963514
113,25,1.165307453736785,1.9194516950472935,1.764785525158598,0.8681360296044778,25.734113052277745,6.004678241158843,19.645207189884346,0.0801240432475626,0.6076512031906935
113,26,1.2403625841773078,1.8270994659757116,2.1867716572935665,0.9581318841159386,29.59082284570661,5.519473537095032,19.180118020045526,0.09457044137492965,0.5883569717163746
113,27,1.2307673726616566,1.8471113268326134,2.2335051874931944,0.8812513652329348,26.68907535568183,5.9878043855014464,18.902621567962928,0.0997244456620398,0.513196580467539
113,28,1.3668063442809633,2.130632654843489,1.8773345911669923,0.8726096088546658,25.97762290534489,5.7420138385708865,18.215619979693628,0.09268413756538366,0.5744043802713978
113,29,1.1667797813562215,1.8200510654182966,1.8681292844155628,0.9759498054203104,29.690861908131172,6.229240783829349,18.431120186294326,0.08153845589715739,0.5994483830431513
113,30,1.2767058098299042,2.1494676364630814,1.9226656636501693,0.7972358056719099,24.4768306779458,5.345688154472958,17.277585352660566,0.0867400855926414,0.502637111425226
113,31,1.1831604711910602,2.0957450100582777,2.0296996205514883,0.9653131450689387,29.555602962799103,6.139601125988609,16.681480384614083,0.09782239730730842,0.49085043196024464
113,32,1.2577166550830463,2.092609862584149,2.156853611516004,0.9412668926188752,28.704669008560966,5.61881578970268,18.56724240672049,0.09739076363121535,0.4971524752040458
113,33,1.1778071332356506,2.076722239433144,1.774431038608612,0.909425494696702,26.844026340347927,5.599895570461444,17.07279041515773,0.09074992189537333,0.5012476359907991
113,34,1.2586845891243146,2.2104978979525867,2.0699177443111836,0.8919513422750277,26.76323000702819,6.084857153951338,19.591730031250098,0.08970056584390004,0.5620972239386369
113,35,1.1936422235392923,2.165860067085768,2.009204820469908,0.8894103336844832,26.600774922952567,6.366041120933141,15.937171884828382,0.0993063277203821,0.6137981202772694
113,36,1.2632486744004,1.8976582320382598,1.8585897596136927,0.9892737626582775,30.42626981882641,5.968545039346223,16.483320355364977,0.09798134629699876,0.5051833464666486
113,37,1.1726169512782314,2.1101387669729514,1.9031063691598533,0.8088071427812051,24.661780370280322,6.276150448808288,18.707565790301338,0.09482578121392267,0.5458760107818001
113,38,1.1282714072327056,1.9559640530746067,2.2370575042997642,0.966639263911274,30.20352566568475,6.26717252783898,17.763623991416654,0.09499863573766623,0.5219615508026838
113,39,1.156839913799143,2.097247409416889,2.0677887344281887,0.9094055719747904,27.309010658091207,6.376488905989596,19.7480470314894,0.08422420664640108,0.5663998183518406
113,40,1.1450855984367578,1.9004718579616597,1.9542925832307638,0.8615074174599575,25.80133113599089,6.135581660114823,17.38452809587516,0.0943910786772304,0.5512037871208659
131,1,1.3844327497520807,2.0097652040111305,1.9638799182848492,0.863209780813984,25.853583671632986,6.524564395915258,16.23537708179048,0.09647064138260826,0.5374762267852844
131,2,1.216408666035202,2.0513798229163513,1.8992332911432663,0.8303478308474556,25.06421811707616,6.664178090592758,20.04351182296356,0.08889285238237848,0.5574164909579439
131,3,1.2923888474437837,2.0387867367122943,2.233610661134792,0.9318236927421881,28.46185763363235,5.559208683855879,18.6545430538212,0.08992175041982899,0.6023008174053802
131,4,1.3071536163219353,2.1541356648096217,1.9229360787384093,0.9567957449490786,28.877615585566755,6.0168675744612115,18.47772124697099,0.08849455357212178,0.5595217575421891
131,5,1.1379827923323362,2.2327961042583566,1.8558577329304435,0.8506742817699161,25.442259095814645,6.66519763235164,19.520593935734563,0.08453689885376359,0.49183603673211446
131,6,1.1718400327915786,2.208557561780495,2.157774830541978,0.9118099234734002,27.545291829783487,5.572029512115643,18.0228447138904,0.09257834137716192,0.48787705732997816
131,7,1.1762471201782152,2.1934663350918155,1.9340633759666825,0.8748439664927087,26.105327832282217,6.080558630941589,18.201059787600208,0.08546825025287598,0.5695190009430441
131,8,1.2279324937944653,1.922252577389402,2.1008120361008724,0.8651467092417607,26.070707233003475,6.519571109076432,19.53205802534066,0.08026929599290723,0.506941875469887
131,9,1.3517007641253698,2.1359572571332723,1.953455312555032,0.9765153778905311,29.955986639842244,5.876969194607765,17.34771910801946,0.07960691398857443,0.5804406081466471
131,10,1.3235100940634466,2.1169926773480214,1.94650123893191,0.9144532368237228,27.275190775390417,6.096550751792128,19.516362297668437,0.0825231577603302,0.48405053012243354
131,11,1.214203784205957,2.038681021879206,2.00126438158219,1.0018384580200428,31.782168854797916,5.430550081984488,20.09188687724287,0.08212516216588985,0.5743059130502299
131,12,1.1785078768463508,1.9676785084519555,2.1423436675481766,0.954997246040695,29.316510190049257,5.5011095220987,19.560722631230995,0.08023126636816838,0.5398486995309895
131,13,1.116000137571984,2.080605416193158,1.7653085609258465,0.9720344637080269,29.226709100936855,6.132812425796806,17.183027448613462,0.0842673284678645,0.6083917206302526
131,14,1.2310689141397066,1.8736099569123152,1.781130119673134,0.9699507275669825,29.16365858007815,5.534311509263137,19.450213880278895,0.09357582795135824,0.552958548928442
131,15,1.1626937345692014,1.9768335844371072,2.1906159813601733,0.9497944746628875,29.17910110692362,5.414670010161327,17.714236415855293,0.08445658881705768,0.5689511008530858
131,16,1.2783233053548535,2.2015987584862167,2.1215300113520494,0.9317860091530663,28.228734360666824,5.746134104487744,19.75620970000271,0.09870799971374053,0.5072979606989628
131,17,1.1296710583511298,2.2240990443864406,2.1739320783220757,0.8425650875473176,25.616019112318256,6.268876436699879,16.00835586121606,0.08813772272852899,0.5185225505922646
131,18,1.1672280591127218,2.129144274898874,2.2352975083864246,0.9801549381807159,31.05519371814017,6.175987612187138,16.570048633027458,0.08486493770163453,0.5688499426823488
131,19,1.2752787212537635,1.9168216502774422,2.0385595152921683,0.798071032560083,24.59150869894155,6.377498125373819,18.873545407856994,0.08809638750445183,0.5554473999477947
131,20,1.3877243210377528,2.058963125347974,2.2178664847937695,0.9488804926983754,29.20095784996716,6.556190412240127,17.962104457897134,0.08289760844635179,0.5375919973297901
131,21,1.162965147040913,1.8519690748557043,1.9620042647584428,0.8758594516858719,26.167441538783613,5.330701198803294,20.028760072283077,0.09900424745410456,0.5801671038150211
131,22,1.298401238072842,1.8791944188707512,1.8406869920579216,0.8112268896720902,24.64925197885251,6.013741112334797,18.978210670525996,0.0947854349356772,0.5122145604427585
131,23,1.2507838858521567,1.8160825706480748,1.7753169141483187,0.9141283835423359,26.98965744593694,5.589779429626686,17.057465054544966,0.07969432596651038,0.5317523394019716
